"make"	"address"	"all"	"X3d"	"our"	"over"	"remove"	"internet"	"order"	"mail"	"receive"	"will"	"people"	"report"	"addresses"	"free"	"business"	"email"	"you"	"credit"	"your"	"font"	"X000"	"money"	"hp"	"hpl"	"george"	"X650"	"lab"	"labs"	"telnet"	"X857"	"data"	"X415"	"X85"	"technology"	"X1999"	"parts"	"pm"	"direct"	"cs"	"meeting"	"original"	"project"	"re"	"edu"	"table"	"conference"	"semicol"	"paren"	"bracket"	"bang"	"dollar"	"pound"	"cap_avg"	"cap_long"	"cap_total"	"Class"
1.06	0	0.7	0	1.06	0	0.7	0	0	0.7	0	0.7	0	0	0.35	0.7	0	0	6	0	1.41	0	0.35	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0.381	0.063	0	2.021	12	95	"spam"
0	0	0	0	0	0	0	0	0	0	0	1.25	0	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	0	0	0	2.5	1.25	1.25	0	1.25	2.5	0	0	0	0	0.209	0	0	0	3.3	13	66	"ham"
0.74	0	0	0	0	0	0.74	0	0	1.49	0.74	0.74	0	0	0	0.74	3.73	0	4.47	0	0.74	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.355	0.118	0.236	2.15	7	43	"spam"
0	0	0	0	0	0	0	0	0	1.22	0	0	0	0	0	0	0	0.61	1.84	0	0	0	0	0	2.45	1.84	1.22	1.22	0.61	0.61	0.61	0.61	0	0.61	1.22	0.61	0.61	0	0	0.61	0	0	0.61	0	0.61	0	0	0	0.095	0.38	0.19	0.19	0	0	1.857	12	104	"ham"
0	0.64	0.64	0	1.29	0.64	0	0.64	0	0.64	0	1.94	0	0.64	0	3.89	0	0.64	3.24	0	3.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.728	0.08	0.08	6.612	129	205	"spam"
0.47	0.31	0.47	0	0.05	0.13	0.05	0.26	0.44	0.76	0.26	0.97	0.58	1.26	0	0.26	0.44	0	3.24	0	1.5	0	1.02	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.009	0.067	0	0.329	0.78	0.162	6.045	193	3059	"spam"
0.31	0	0	0	0.94	0	0	0	0	0	0.31	0	0	0	0	0.31	0	0.31	3.76	0.31	0.62	0	0	0.62	0	0	0	0	0	0	0	0	0	0	0.31	0	0	0	0	0	0	0	0	0	1.25	0	0	0	0	0.055	0	0.055	0.111	0	2.358	32	125	"spam"
0.09	0	0.27	0	0.36	0.09	0	0.18	0.09	0	0	0.72	0	0.36	0	0	0	0	2	0	3.27	0	0.36	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0.015	0.047	0.031	0.252	0.031	0.031	3.816	69	542	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38	0	0	1.38	0	0	0	0	0	0	0	2.77	0	0	0	0	0	0	0	0	0	1.38	0	0	0	0	0	0	0	1.38	0	0	1.38	0	0	0	0	0	0	1.666	9	35	"ham"
0	0	0.71	0	0.71	0	0	0	0	0	0	1.43	0	0	0	0	0	0	0.71	0	0.71	0	0	0	0	0	0.35	0	0	0	0	0	1.79	0	0	0	0	0	0	0	0	0.71	0	0	0.71	0	0	0.71	0	0.125	0.062	0	0.062	0	1.574	6	85	"ham"
0	0	0	0	0	0	1.23	0	0	0	0	0	0	0	0	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.949	0	0	1.379	8	40	"spam"
0	0	0	0	0	0	0	0	0	0	0	1.72	0	0	0	0	0	0	0	0	0	0	0	0	3.44	1.72	1.72	1.72	1.72	1.72	1.72	1.72	0	1.72	1.72	1.72	0	0	0	1.72	0	0	0	0	0	0	0	0	0	0.487	0	0	0	0	2.533	11	38	"ham"
0	0.89	0	0	0.89	0	0	0	0	0	0	0	0.89	0	0	0.89	0	0	6.25	2.67	1.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89	0	0	0	0	0.89	0	0	0	0	0	0	1.129	0.483	0	1.826	10	42	"spam"
0.3	0	0	0	0.3	0.3	0.61	0	0.61	0.61	0	0.61	0	0	0	0.3	0.3	0.61	1.84	0	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051	0	0.103	0.051	0	6.125	64	343	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0.628	0	0	0	0	1.5	5	15	"ham"
0	0	1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56	0	0	0	0	1.56	0	0	0	0	0	0	0	0	1.75	3	21	"ham"
0.9	0	0.9	0	0.9	0	0.9	0	0	0	0	0	0	0	0	0	0	0	5.45	0	0	2.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153	0	2.143	0.612	0.459	10.125	54	162	"spam"
0	0.47	0.47	0	1.41	0	0.47	0	0	0.47	0.47	0.94	0	0	0	0.94	0	0	1.88	0	0.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224	0	0	1.102	6	54	"spam"
1.04	0	0.69	0	1.04	0	0.69	0	0	0.69	0	0.69	0	0	0.34	0.69	0	0	5.9	0	1.38	0	0.34	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0.379	0.063	0	2.042	12	96	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14	3.57	3.57	3.57	3.57	3.57	3.57	3.57	0	3.57	3.57	3.57	0	0	0	3.57	0	0	0	0	0	0	0	0	0	0.956	0	0	0	0	3.6	11	36	"ham"
0	0.56	0.56	0	2.25	0	0.56	0	0	0	0	0.56	0.56	0	0	0.56	3.38	0	3.95	0	1.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0	1.217	0.347	0	5.105	140	194	"spam"
0	1.32	0.56	0	0	0.94	0	0.18	0.37	0.75	0	2.07	0	0	0	0	0.37	0	2.45	0	0.94	0	0	0.18	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0.242	0.107	0	2.623	35	244	"spam"
0	0	0.53	0	0.53	0	0	0.53	0	0	0	1.06	0	0	2.12	0	0.53	0.53	2.65	0	2.65	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0.53	0	0	0	0	0	0	0	0	0	0.186	0	0.093	0.466	0	5.038	60	131	"spam"
0	0	0.12	0	0.12	0	0	0.29	0.08	0.04	0	0.8	0.04	0	0	0	0.08	0	0.88	0	0.63	0	0.08	0	1.9	0.5	0	0.08	0	0.12	0.21	0	0	0	0.08	0	0.21	0	0.21	0	0	0	0	0.08	0	0	0	0.04	0.038	0.115	0	0.044	0.051	0	1.664	27	1263	"ham"
0.1	0.1	0.71	0	0.61	0.3	0.4	0.1	1.42	0.81	0.1	0.5	0	0	0	0.1	0	1.11	2.23	0.5	2.03	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.264	1.01	0.397	0.033	3.199	56	1043	"spam"
0	0	0	0	0	0	1.33	0	0	0	0	0	0	0	0	0	0	0	1.33	0	5.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202	1.417	0	29.125	223	233	"spam"
0	0.23	0	0	0.23	0.47	0	0.47	0	0.95	2.61	1.66	0	2.61	0	0	0	0	3.8	0	0.95	0	0.23	0	0.71	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.23	0	0	0.47	0	0	0	0	0.121	0.04	0	0.04	0	3.78	55	189	"spam"
0.6	0	0	0	1.21	0	0.6	0	0	0	0	0.6	0	0	0	0	0	0.6	3.65	0	1.21	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101	0.304	0	3.217	30	74	"spam"
0	0	0	1.33	0	0	0	1.33	0	0	0	0	0	0	0	1.33	0	0	0	0	1.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684	0	0.228	3	12	69	"spam"
1.17	3.52	0	0	0	0	0	0	0	1.17	0	1.17	0	0	0	0	0	3.52	2.35	0	3.52	0	0	0	3.52	2.35	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17	0	0	0	0	0	0	0	0	0	0	0	0.414	0	0	1	1	14	"ham"
0	0.55	0.55	0	2.22	0	0.55	0	0	0	0	0.55	0.55	0	0	0.55	3.88	0	3.88	0	1.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255	0	1.191	0.34	0	4.59	140	202	"spam"
0.14	0.14	0.29	0	0	0	0	0	1.17	0.29	0.14	0.58	0	0	0	0.14	0	0.14	2.35	0.14	0.88	0	0	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0.204	0	0.204	0.127	0.102	2.962	73	400	"spam"
0	0	0	0	1.85	0	0	1.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223	0	0	0	0	3	15	54	"spam"
0	0	0	0	0	0	0	0	0.91	0	0	0	0	0	0	0	0	0	0.91	0	2.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141	0	0.565	0	0	2.9	28	87	"spam"
0	14.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	5	9	"ham"
0	0	0.78	0	1.17	0	0	0	0	0	0	0.39	0	0	0	0.78	0	0	1.56	0	1.96	0	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094	0	4.111	20	222	"spam"
0.12	0.12	0.24	0	1.34	0.12	0	0.12	0	0	0.36	0.85	0	0	0	0.24	0.24	0	2.33	0	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0.12	0	0	0	0	0.12	0	0	0	0.063	0.021	0	0.042	0.042	0	2.351	69	254	"spam"
0.76	0.38	0	0	0.38	0.38	0	0	0	0.38	0	1.53	0	0	0	0	0	0	1.92	0	3.07	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124	0	0.124	0	0.062	89.9	735	899	"spam"
0.65	0.49	0.32	0	0.32	0.16	0	0.49	0.65	0.49	0.16	1.3	0	0	0.16	1.14	1.3	0.16	3.6	0.49	1.8	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0.231	0	0.925	0.231	2.29	5.833	47	595	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0.47	0	0	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074	0.298	0	0	0.074	4.268	28	286	"ham"
0	0	0	0	4.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54	0	4.54	0	0	0	0	0	0	0	0	0	0	2	5	16	"ham"
0	0	0.36	0	0.73	0	0	0	0	0.73	0	0.36	0	0	0	0	0	0	0.73	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	2.13	12	228	"spam"
0	0	0.36	0	0.36	0	0	0	0.36	0.36	0	0.36	0	1.09	0	1.81	0	0	3.63	0	1.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.125	0	0	1.287	5	94	"spam"
0	0	0	19.73	0	0	0	0	0	0	0	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0	0	0.53	0	0	0	0	0	0	0	0	0	0	0.087	0	0	0	0	4.786	152	292	"spam"
0	0	0	0	0.87	0	0	1.16	0	0	0.29	1.74	0	0	0	0	0.87	0	4.95	0	2.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151	0	0	0	0	0	1.095	4	46	"spam"
0.38	0	1.9	0	1.14	0	0	0	0.38	0.38	0	0	0	0	0	0	0	0	0.38	0.76	0	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.008	0.059	0	295	1177	1180	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36	0	0	0	0	0	0	0	0	0.68	0	0.68	0	0.136	0	0	0	0	4.341	46	178	"ham"
0.79	0.19	0.09	0	0	0	0	0.09	0.29	0.09	0.29	0.59	0.69	0	0	0.09	0	0.59	4.09	0	0.89	0	0.39	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267	0	0.19	0.247	0	2.324	19	365	"spam"
0	0	0.35	0	0	0.7	0.35	0.35	0	0	0.35	1.06	0	0	0	0.7	0	1.41	2.12	2.82	2.47	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061	0	0.061	0	0.122	2.302	21	99	"spam"
0	0	0	0	1.16	0	0	0	0	0	0	0.58	0	0	0	1.16	0	1.16	1.16	0	1.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133	0	0.667	0	0	1.131	5	69	"spam"
0.45	0.28	0.42	0	0.04	0.11	0.04	0.21	0.4	0.69	0.23	0.88	0.52	1.14	0	0.23	0.4	0	2.93	0	1.36	0	1	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.065	0	0.318	0.754	0.152	5.349	144	3033	"spam"
0	1.25	0	0	0	0	0	0	0.62	1.25	0	0	0	0	0	0	0	0	1.87	0	1.25	0	0	0	1.87	1.87	1.25	1.87	0.62	1.87	0.62	0.62	0	0.62	1.87	0.62	1.87	0	0.62	0.62	0	0	0.62	0	1.87	0	0	0	0	0.475	0.57	0	0	0	2.238	12	141	"ham"
0	0.16	0.32	0	0.16	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97	1.13	0	0	0	0	0	0	0.8	0	0	0	1.29	0	0	0	0.32	0	0	0	0	1.61	0	0	0.184	0.394	0.131	0	0	0	3.666	20	506	"ham"
0	0	1.55	0	0	0.77	0	0.38	0	0	0.38	1.16	0	0	0	0.38	0	1.16	1.93	0	0.38	0	1.16	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0.601	0.12	0	2.666	22	160	"spam"
0	0	0.48	0	0.96	0	0	0	0.48	0	0	0	0	0	0	0.96	0.96	0	1.44	0	0.48	0	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0.133	0.066	0.468	0.267	0	3.315	61	242	"spam"
0.57	0	1.72	0	0	0	0	0.57	0	0	0	0.57	1.72	0	0	0	0.57	0	4.59	0	0	0	0	0.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099	0	0.396	0.099	0	2.333	11	70	"spam"
0.29	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0.29	0.29	0	2.38	0	0.29	0	0	0	1.19	0.59	2.38	0.29	0.29	0.29	0.29	0.29	0	0.29	0.29	0.29	0.89	0	0.89	0.29	0.29	0	0.89	0	0.59	0.29	0	0	0	0.196	0.049	0.344	0	0.049	1.843	17	212	"ham"
0	0	0	0	1.52	0	2.29	0	0	0	0	0	0	0	0	0	0.76	0.76	0.76	0	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85	19	77	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08	0	0	1.08	0	2.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.478	0	0	2	30	106	"spam"
0	0.9	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	1.81	6.36	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146	0	0.292	0	0	3	38	75	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.52	0	0	2.17	0	2.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.149	0	0	9.1	33	91	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05	0	0	0	0	0	0	0	0	1.05	0	0	0	0	0.169	0	0	0.338	0	4.047	29	85	"spam"
0	0.66	0.66	0	0.33	0	0	0	0	0	0	0.66	0	0	0	0.33	0	1.32	2.64	0	1.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	0.053	0	0.583	0	0	4.024	121	326	"spam"
0	0	0	0	0	0	0	0	0	0	0	1.42	0	0	0	0	0	0	0	0	4.28	0	0	0	2.85	1.42	4.28	1.42	1.42	1.42	1.42	1.42	0	1.42	1.42	1.42	1.42	0	1.42	1.42	0	0	1.42	0	1.42	0	0	0	0	0.419	0	0	0	0	2.133	12	64	"ham"
0.59	0	0	0	0	0	1.18	0.59	0.59	1.18	0	1.18	0	0	0	0	2.95	0	4.14	2.36	2.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.421	0	0	6.275	46	182	"spam"
0	0	0.58	0.58	0	0	0	0.29	0	0	0	0	0.29	0	0	0	0.29	0.58	2.91	0.87	1.74	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0	1.434	0	0.047	3.281	64	361	"spam"
0.64	0	0.64	0	1.93	0	0	0	0	0	0	1.29	0	0	0	1.29	0.64	0	1.93	0	2.58	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462	0.37	0	2.44	22	122	"spam"
0	0	0.55	0	1.11	0	0.18	0	0	0	0	0.18	0.92	0	0.18	0	0.37	0.37	3.15	0	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182	0	0.426	0	0	1.283	4	68	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32	0	1.16	0	0	0	0	0	0	1.16	0	2.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408	0	0	0	0	2.125	17	51	"ham"
0.34	0	0.34	0	0.34	0.34	0	0	0	0	0	0	0	0	0	0	0	0	2.41	0	1.03	0	0	0	2.06	1.03	1.03	0.68	0	0.68	0	0	0	0	0.68	0	1.03	0	0	0	0	0	0.34	0	0.68	0.34	0	0	0.116	0.292	0.058	0	0	0	2.333	15	182	"ham"
0	0	0.21	0	0.21	0	0	0.21	0	0	0	0	0	0	0	0	0	0	1.94	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079	0	0.039	0.119	0	0.039	1.086	3	101	"ham"
0.1	0.2	1.01	0	0.8	0.8	0.5	0	0.8	0.1	0.3	0.7	0.3	0	1.61	0.1	0	1.11	1.31	0.2	0.7	0	0.6	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.1	0.1	0	0	0	0.111	0	0.491	0.158	0.015	8.55	669	1351	"spam"
0	0	0.18	0	1.68	0.18	0.37	0.56	0	0	0.37	1.5	0.18	0	0	1.12	0	0.18	3.18	0	0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066	0	0.563	0.165	0.033	3.106	34	292	"spam"
0.39	0	0	0	0	0.39	0.79	0	0	0.39	0	0.79	0	0	0	0	0.39	0	2.37	0	2.76	0	1.18	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064	0	0.64	0.192	0	2.74	13	74	"spam"
0	0	1.35	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0.67	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0	0	0	0	0	0	0.356	0.118	0	2.315	12	132	"spam"
0	0	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0	0	0	0	0.97	0	0.1	0	0	0	0	2.59	69	386	"ham"
0	0	0.5	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0.5	1	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.062	0	0.188	0	0	3.461	47	180	"ham"
0	0	0.56	0	1.12	0	0	0	0	0	0	0	0.93	0	0.18	0	0.37	0.37	3.18	0	0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189	0	0.441	0	0	1.372	4	70	"spam"
0	0	0	40.13	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0.32	0.98	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185	0	0.185	0.061	0	10.585	124	434	"spam"
1.18	0.39	0.59	0	0	0.98	0.19	0.19	1.38	0.39	0	0.98	0	0.19	0	0.98	0	0	2.56	0.39	1.38	0	0	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232	0	0.749	0.31	0.025	6.652	76	632	"spam"
0	0	0.71	0	0.23	0	0	0	0.23	0.23	0.23	1.9	0	0	0	0.23	0	0	3.81	0.23	1.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109	0	1.018	0.036	0	4.022	97	543	"spam"
0	0.2	0.2	0	0	0	0	0	0	0	0	1.03	0	0	0	0	0	0.62	0.41	0	0	0	0	0	2.49	0.62	0	0	0	0	0	0	0	0	0	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0.2	0	0.087	0	0	0	0	2.797	127	512	"ham"
0.32	0	0.64	0	0	0	0	0	0	0	0.64	0.97	0	0	0	2.58	0	0	2.58	0.32	1.94	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233	0.058	0	0.116	0.116	0	2.926	20	240	"spam"
0	0	0.67	0	0	0	0	0	0	0	0	1.34	0	0	0	0	0	0	4.69	0	1.34	0	0	0	0	0	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0	0	0	0.493	0	0	0	0	1.24	3	31	"ham"
0	0.51	0	0	0.51	0.51	1.02	0	0	0	0	0	0	0	0	0	0	0.51	0.51	0	0.51	0	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142	0	0.071	1.212	0	7.025	130	281	"spam"
0	0	0	0	0	0	0	1.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12	0	0	0	0	0.204	0	0.408	0.408	0	4.1	25	82	"spam"
0.47	0.31	0.47	0	0.05	0.15	0.05	0.23	0.44	0.76	0.26	0.97	0.58	1.27	0	0.26	0.44	0	3.25	0	1.5	0	1.11	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.068	0	0.344	0.784	0.154	6.094	193	3029	"spam"
0	0.55	0.55	0	1.1	0.55	2.2	0	0	0.55	0	0.55	0	0	0	0	0	0.55	3.31	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0	0	0	0	0.165	0	0.496	0	0.082	16.826	148	387	"spam"
0.33	0.33	0.99	0	0	0.66	0	0	0	0	0	0.33	0	0	0	0	0	0	2.65	0	0.33	0	0	0	1.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0.33	0	0	0	0	0	0	0.051	0	0	1.786	28	134	"ham"
0.27	0.27	0.27	0	0	0	0	0.54	0	0.27	0	0.27	0	0	0	1.08	0	0.27	1.08	0	0.27	0	0.27	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229	0	0.458	0.504	0	2.934	64	578	"spam"
0	0.56	0.56	0	2.27	0	0.56	0	0	0	0	0.56	0.56	0	0	0.56	3.4	0	3.97	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262	0	1.135	0.349	0	5.105	140	194	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	12	"ham"
0	0.66	0	0	0	0	0.66	0	0	1.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	1.33	0	0	2	0	0	0	0	0.66	0	0.66	0	0	0	2	0	0	0	0	0	0	0	0	0.228	0	0	0	0	2.673	18	139	"ham"
0	0	0.06	0	0	0	0	0.06	0.13	0.13	0.13	1.67	0.26	0.33	0	0.13	0.13	0	0	0.06	0.06	0	0	0	2.54	0.13	0	0	0.2	0.26	0.13	0	0	0	0.06	0.2	0.13	0.06	0	0.06	0	0	0	0	0	0	0	0	0.028	0.131	0	0	0	0	1.997	20	787	"ham"
